"geoid","name","lat","lon","parse","uace","uaNAME","uaNAMELSAD10"
"010730123063","Block Group 3","+33.4852118","-086.9650800","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730123062","Block Group 2","+33.4727954","-086.9787277","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730129192","Block Group 2","+33.3811389","-086.7904174","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730129191","Block Group 1","+33.3835724","-086.7907540","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730021003","Block Group 3","+33.5666515","-086.7208971","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730021001","Block Group 1","+33.5626514","-086.7071350","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730021002","Block Group 2","+33.5705921","-086.7128827","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730144102","Block Group 2","+33.3634290","-086.8324105","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730144103","Block Group 3","+33.3412412","-086.8604458","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730111092","Block Group 2","+33.6223629","-086.6042939","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730111102","Block Group 2","+33.6991537","-086.6227786","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730143011","Block Group 1","+33.3572153","-086.9646131","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730143012","Block Group 2","+33.3678170","-086.9710632","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730108021","Block Group 1","+33.4967218","-086.7490658","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730108022","Block Group 2","+33.4854140","-086.7692862","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730121031","Block Group 1","+33.5822079","-086.9124304","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730105001","Block Group 1","+33.4368255","-086.9158256","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730105002","Block Group 2","+33.4276280","-086.9252185","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730105003","Block Group 3","+33.4273947","-086.9161945","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730144043","Block Group 3","+33.4348189","-086.8158054","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730144042","Block Group 2","+33.4231047","-086.8117425","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730144041","Block Group 1","+33.4369142","-086.8258577","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730032002","Block Group 2","+33.5068345","-086.8910947","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730032001","Block Group 1","+33.5111945","-086.8822868","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730056002","Block Group 2","+33.5249705","-086.7186369","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730056003","Block Group 3","+33.5119820","-086.7315950","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730056004","Block Group 4","+33.5235276","-086.7293810","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730056001","Block Group 1","+33.5159212","-086.7363860","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730056005","Block Group 5","+33.5281957","-086.7101531","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730126024","Block Group 4","+33.5902275","-086.6590347","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730126021","Block Group 1","+33.5416003","-086.7072549","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730121042","Block Group 2","+33.5999611","-086.9606811","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730121043","Block Group 3","+33.5947434","-086.9467454","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730108032","Block Group 2","+33.5275477","-086.6908027","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730108031","Block Group 1","+33.5154654","-086.7220624","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730108034","Block Group 4","+33.5006461","-086.7324055","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730108033","Block Group 3","+33.5248173","-086.7050450","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730108035","Block Group 5","+33.5137381","-086.7117400","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730050003","Block Group 3","+33.4930362","-086.8101931","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730050001","Block Group 1","+33.4884021","-086.8119702","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730050002","Block Group 2","+33.4822700","-086.8206669","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730050004","Block Group 4","+33.4898592","-086.8181465","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730119013","Block Group 3","+33.6149296","-086.7455589","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730112101","Block Group 1","+33.6728059","-086.6914756","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730112103","Block Group 3","+33.6667997","-086.6863086","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730101003","Block Group 3","+33.4161498","-086.9509716","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730101001","Block Group 1","+33.4227968","-086.9471875","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730101002","Block Group 2","+33.4117208","-086.9570097","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730136015","Block Group 5","+33.4403801","-086.9486795","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730136011","Block Group 1","+33.4485984","-086.9298941","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730136012","Block Group 2","+33.4372743","-086.9407463","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730136013","Block Group 3","+33.4311095","-086.9496732","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730136014","Block Group 4","+33.4466730","-086.9466947","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730138011","Block Group 1","+33.4167470","-086.9727555","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730138012","Block Group 2","+33.4330125","-086.9606896","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730138013","Block Group 3","+33.4121468","-086.9798188","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730139011","Block Group 1","+33.4753544","-086.9480610","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730139021","Block Group 1","+33.4436893","-086.9757331","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730139022","Block Group 2","+33.4444098","-086.9881905","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"33.439797)))",NA,NA,NA,NA,NA,NA,NA
"010730141051","Block Group 1","+33.3478770","-086.9898071","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730141053","Block Group 3","+33.3660791","-086.9908837","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730141052","Block Group 2","+33.3741579","-086.9749248","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730005004","Block Group 4","+33.5473093","-086.7802209","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730005001","Block Group 1","+33.5385868","-086.7719731","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730005003","Block Group 3","+33.5454620","-086.7720005","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730005002","Block Group 2","+33.5386209","-086.7646021","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730007001","Block Group 1","+33.5505651","-086.7981632","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730007003","Block Group 3","+33.5568040","-086.8022284","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730007002","Block Group 2","+33.5542857","-086.8095958","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730144051","Block Group 1","+33.4230103","-086.8363460","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730144052","Block Group 2","+33.4179309","-086.8278901","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730144053","Block Group 3","+33.4233439","-086.8212751","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730008003","Block Group 3","+33.5576259","-086.8257024","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730008001","Block Group 1","+33.5552947","-086.8183769","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730008005","Block Group 5","+33.5487401","-086.8271559","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730008004","Block Group 4","+33.5430894","-086.8200565","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730011006","Block Group 6","+33.5335199","-086.8850126","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730011001","Block Group 1","+33.5447248","-086.8737268","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730011002","Block Group 2","+33.5449458","-086.8858522","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730011004","Block Group 4","+33.5354097","-086.8729132","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730011005","Block Group 5","+33.5373980","-086.8972510","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730012003","Block Group 3","+33.5227892","-086.8855142","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730012001","Block Group 1","+33.5339343","-086.8428346","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730012002","Block Group 2","+33.5238539","-086.8667938","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730012004","Block Group 4","+33.5275529","-086.8840024","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730014001","Block Group 1","+33.5309504","-086.8286572","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730014003","Block Group 3","+33.5226777","-086.8395226","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730014002","Block Group 2","+33.5254760","-086.8385805","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730015002","Block Group 2","+33.5248985","-086.8230076","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730015004","Block Group 4","+33.5356621","-086.8158735","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730015001","Block Group 1","+33.5291950","-086.8168776","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730015003","Block Group 3","+33.5337370","-086.8213708","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730016004","Block Group 4","+33.5421432","-086.7993779","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730016002","Block Group 2","+33.5368592","-086.7992243","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730016003","Block Group 3","+33.5385539","-086.8092169","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730016001","Block Group 1","+33.5322554","-086.8075430","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730019021","Block Group 1","+33.5514481","-086.7458551","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730019022","Block Group 2","+33.5543817","-086.7394232","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730019023","Block Group 3","+33.5607026","-086.7327052","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730020002","Block Group 2","+33.5605227","-086.7249877","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730020001","Block Group 1","+33.5497191","-086.7120330","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730020003","Block Group 3","+33.5587524","-086.7181952","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730022002","Block Group 2","+33.5520556","-086.7211265","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730022001","Block Group 1","+33.5523754","-086.7320258","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730023031","Block Group 1","+33.5444258","-086.7266479","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730023033","Block Group 3","+33.5376232","-086.7225247","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730023032","Block Group 2","+33.5353107","-086.7295149","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730023052","Block Group 2","+33.5321467","-086.7532235","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730023051","Block Group 1","+33.5345981","-086.7424680","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730023062","Block Group 2","+33.5155744","-086.7565473","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730023063","Block Group 3","+33.5254272","-086.7392649","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730023061","Block Group 1","+33.5242033","-086.7507566","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730029003","Block Group 3","+33.5058453","-086.8225103","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730029001","Block Group 1","+33.5170807","-086.8303721","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730029002","Block Group 2","+33.5148981","-086.8373041","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730030014","Block Group 4","+33.5087328","-086.8617932","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730030011","Block Group 1","+33.5160379","-086.8552336","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
"010730030012","Block Group 2","+33.5085506","-086.8519150","within","07786","Birmingham, AL","Birmingham, AL Urbanized Area"
